Area KmSq,Perimeter m,Latitude,Longitude,ID,Town,Tree Count,Ash,Atlantic white cedar,Basswood,Beech,Birch,Black gum/sweet gum,Cedar/juniper,Cherry,Chestnut,Dogwood,Elm,Fir,Hemlock,Hickory,Ironwood,Maple,Oak,Other hardwood,Pine,Poplar,Tulip poplar,Spruce,Sycamore,Tamarack,Walnut
234.437,72657.70118,41.46,-75.39,1023,Salem_Lak,54,0,0,2,12,1,0,0,0,2,0,0,0,21,0,1,12,0,1,2,0,0,0,0,0,0
188.243,73433.56651,41.43,-75.52,1024,Moosic_Je,74,1,0,0,14,2,2,0,0,3,1,0,0,10,1,0,2,21,0,17,0,0,0,0,0,0
93.6382,40341.42654,41.3,-75.61,1025,SpringBk_,80,3,0,2,18,3,0,0,0,13,0,0,0,5,2,0,5,19,2,8,0,0,0,0,0,0
106.137,42465.52843,41.44,-75.77,1026,Newton_Ra,52,1,0,0,1,1,1,0,0,6,1,0,0,2,5,0,3,23,0,7,0,1,0,0,0,0
172.949,63174.46498,41.36,-75.71,1027,Pittston_,123,4,0,2,4,8,0,0,0,13,1,0,0,7,1,0,6,40,3,33,0,0,0,1,0,0
326.474,82067.7634,44.69,-69.97,1028,New Sharo,89,6,0,1,18,9,0,1,0,0,0,2,2,18,0,0,14,3,0,2,0,0,11,0,0,2
327.412,90419.62388,44.7976,-70.0946,1029,Anson_Str,72,2,0,0,28,4,0,3,0,0,0,0,2,13,0,0,5,0,0,1,1,0,12,0,0,1
164.193,51808.10825,41.06,-80.46,1030,Pulaski_M,145,9,0,0,3,0,0,0,1,6,9,5,0,0,23,0,21,62,6,0,0,0,0,0,0,0
236.142,64013.81151,40.92,-80.43,1031,Beavers,199,4,0,6,3,0,3,0,1,15,2,8,0,0,19,5,14,117,1,0,0,1,0,0,0,0
246.27,63890.43501,40.93,-80.25,1032,Slippery_,292,1,0,0,0,0,1,0,5,12,4,2,0,0,38,2,11,207,6,0,0,0,0,3,0,0
152.257,52868.88766,39.81,-78.29,1033,Union,177,0,0,0,0,0,3,0,0,11,0,0,0,0,12,0,1,102,1,45,0,2,0,0,0,0
284.013,87010.26844,40.01,-78.27,1034,East Prov,487,0,0,1,1,0,9,0,0,59,6,0,0,0,39,0,11,278,7,73,0,2,0,0,0,1
152.42,58610.70323,39.93,-78.22,1035,Brush Cre,350,1,0,0,0,2,12,0,0,22,2,0,0,0,27,0,5,213,4,62,0,0,0,0,0,0
18.4818,22004.97788,43.235,-75.662,1036,Fish Cree,165,5,0,2,65,14,1,0,0,0,0,6,0,21,2,5,23,0,1,2,0,0,8,7,0,3
88.0837,40276.88114,43.05,-75.39,1037,Coxbury,84,1,0,7,47,6,0,0,2,2,0,0,0,5,0,3,10,1,0,0,0,0,0,0,0,0
616.969,103349.1101,42.58,-75.68,1038,ChenSW _T,76,0,0,2,44,4,0,0,0,1,0,0,0,2,0,4,19,0,0,0,0,0,0,0,0,0
229.999,63473.02919,42.88,-75.69,1039,ChenNW _T,48,1,0,4,31,1,0,0,0,0,0,0,0,3,0,1,7,0,0,0,0,0,0,0,0,0
110.248,42169.03406,42.78,-75.75,1040,Georgetow,125,1,0,1,76,9,0,0,1,0,0,0,0,16,0,1,19,0,0,1,0,0,0,0,0,0
143.279,49116.04536,42.51,-74.63,1041,Strasboro,104,1,0,4,39,5,0,0,2,0,0,2,3,17,0,9,17,2,1,0,0,0,2,0,0,0
320.388,99697.26521,44.69,-74.27,1042,Macomb GL,158,1,0,1,45,10,0,6,1,0,0,0,12,6,0,0,23,0,0,21,1,0,29,0,2,0
284.706,67084.90525,44.82,-75.16,1043,Madrid,143,16,0,4,36,7,0,7,1,0,0,6,0,26,0,2,23,3,0,7,2,0,1,0,2,0
334.146,80660.5465,39.93,-75.35,1044,Darby Cre,110,1,0,0,1,0,3,0,0,9,2,0,0,0,11,0,4,74,1,0,0,4,0,0,0,0
537.9,97421.16268,40.03,-75.81,1045,Brandywin,169,0,0,0,0,0,0,0,0,18,0,0,0,0,34,0,1,114,1,0,0,1,0,0,0,0
349.141,79457.22559,39.87,-75.45,1046,Chester C,92,1,0,0,2,0,3,0,0,5,0,0,0,0,4,0,1,75,1,0,0,0,0,0,0,0
283.977,68472.40517,40.38,-75.33,1047,Great Swa,164,3,0,1,0,0,4,0,0,6,0,0,0,0,34,0,2,114,0,0,0,0,0,0,0,0
62.8482,33409.12853,40.3,-76.3,1048,Heidelber,327,0,0,1,0,2,3,0,0,44,0,0,0,0,0,0,4,269,0,1,0,3,0,0,0,0
97.6525,44308.52543,44.49,-69.06,1049,North of,144,1,0,2,51,20,0,1,0,0,0,0,4,21,0,1,14,1,1,5,0,0,22,0,0,0
29.7218,59298.76189,44.31,-68.91,1050,Islesboro,109,1,0,0,4,37,0,6,0,0,0,0,2,7,0,1,7,4,1,3,0,0,36,0,0,0
240.292,61587.03746,44.43,-69.67,1051,Vassalbor,72,1,0,1,20,5,0,1,1,0,0,0,1,7,0,0,8,17,0,5,0,0,3,0,0,2
104.059,41517.2399,43.74,-71.86,1052,Cockermou,52,0,0,1,25,1,0,0,0,0,0,1,1,12,0,0,1,0,1,0,0,0,9,0,0,0
371.046,77352.89468,43.26,-78.54,1053,HLC_T15RV,291,30,0,21,99,8,0,0,2,0,0,22,0,8,5,3,64,21,0,0,2,0,0,2,1,3
323.002,73510.50891,43.26,-78.33,1054,HLC_T15RI,147,14,0,9,61,2,0,0,0,0,0,14,0,10,5,0,29,1,0,0,2,0,0,0,0,0
277.33,68271.232,42.91,-78.33,1055,HLC_T11RI,146,7,0,18,57,2,0,0,1,0,0,16,0,6,0,2,37,0,0,0,0,0,0,0,0,0
285.951,69128.39963,43.09,-78.33,1056,HLC_T13RI,162,20,0,10,46,1,0,3,0,0,0,13,0,14,6,1,27,15,0,1,0,0,3,0,2,0
241.762,66359.14066,43.26,-78.18,1057,HLC_T15RI,139,11,0,13,57,2,0,0,0,0,0,11,0,2,1,0,32,4,0,0,4,0,0,2,0,0
234.482,68500.24401,43.09,-78.18,1058,HLC_T13R_,151,21,0,17,42,0,0,4,0,0,0,9,0,2,0,1,40,0,1,0,0,0,0,0,14,0
259.387,64200.53936,41.49,-74.3,1059,NE Wawaya,140,8,6,1,1,1,0,0,2,13,0,5,0,0,26,5,11,51,2,4,0,3,0,1,0,0
180.805,57330.8053,43.71,-75.13,1060,John Brow,348,0,0,0,80,61,0,0,1,0,0,0,10,35,0,0,39,0,1,4,2,0,109,0,6,0
182.626,53766.0865,44.39,-69.18,1061,Greene Pl,96,6,0,0,22,18,0,0,0,0,0,2,1,23,0,0,7,1,0,2,2,0,12,0,0,0
286.39,67872.46937,41.93,-71.69,1062,Glocester,163,2,0,0,0,0,2,0,0,8,0,0,0,2,15,0,2,124,0,7,1,0,0,0,0,0
272.911,66953.11314,41.79,-71.67,1063,Scituate,186,1,0,0,0,2,1,0,0,9,0,2,0,0,16,0,5,138,0,11,1,0,0,0,0,0
271.837,86349.18075,41.29,-73.18,1064,StratfdCT,75,3,0,0,0,4,0,0,0,14,0,1,0,0,4,1,4,43,0,0,0,1,0,0,0,0
463.307,118522.3316,41.33,-72.94,1065,New Haven,57,2,0,2,0,0,0,0,0,9,0,2,0,0,9,0,1,30,1,0,0,0,0,0,0,1
518.697,112802.5567,39.66,-75.64,1066,New Castl,293,0,0,0,1,1,13,0,0,1,0,0,0,0,21,0,14,232,0,0,0,8,0,0,0,2
147.54,54947.53506,42.62,-74.4,1067,Byrne Pat,352,8,0,8,122,27,0,0,0,0,0,2,0,71,3,5,54,43,0,6,3,0,0,0,0,0
158.79,53413.67002,42.67,-73.98,1068,Helderber,283,22,0,6,10,4,0,0,0,22,0,8,0,40,10,20,33,56,2,48,2,0,0,0,0,0
143.29,60207.28485,42.28,-72.41,1069,Belcherto,158,2,0,3,1,2,0,0,1,9,0,1,0,2,4,2,2,62,0,64,0,0,0,0,2,1
76.7748,38331.79701,42.3833,-72.4083,1070,Pelham,241,6,0,0,0,6,0,0,0,46,0,0,0,3,15,0,4,102,0,48,11,0,0,0,0,0
146.079,65265.35206,42.36,-72.31,1071,Greenwich,231,10,0,3,3,5,0,0,0,8,0,3,0,1,1,0,6,57,0,130,0,0,3,0,1,0
149.209,48017.87645,41.27,-76.38,1072,Sugarloaf,101,4,0,0,6,2,0,0,2,6,3,0,0,7,2,1,13,38,0,13,0,2,0,0,0,2
327.736,93240.83485,41.89,-71.3,1073,Rehoboth,3104,87,19,0,44,70,18,0,2,111,0,30,0,0,242,40,273,2051,12,60,32,0,8,5,0,0
103.78,61647.70483,41.87,-71.36,1074,Cumberlan,3096,87,19,0,44,70,53,0,2,111,0,30,0,0,242,3,273,2051,11,60,32,0,8,0,0,0
78.9864,51362.32778,43.28,-75.19,1075,Servis_g,66,3,0,2,30,6,0,0,0,0,0,3,0,4,0,3,12,0,0,0,0,1,1,1,0,0
86.7302,43292.54129,43.15,-75.17,1076,Gage_s_,91,0,0,6,30,6,0,0,0,0,0,1,0,15,0,1,28,0,0,0,0,0,0,0,0,4
200.175,71558.93354,40.98,-79.42,1077,Stump Cre,276,3,0,1,0,0,2,0,0,43,5,1,0,0,31,2,17,158,1,5,0,7,0,0,0,0
283.56,71206.5076,41.19,-78.88,1078,D_5Jeff_N,445,5,0,10,132,17,0,0,7,16,3,1,0,98,14,19,83,26,3,10,0,1,0,0,0,0
255.616,64243.93311,40.98,-79.15,1079,Sandy Cre,377,4,0,1,3,1,5,0,1,21,54,0,0,2,51,20,25,155,7,21,0,6,0,0,0,0
266.319,70857.21121,41.18,-79.03,1080,D_5Jeff_N,202,1,0,1,12,4,0,0,8,6,2,0,0,20,3,6,51,57,4,27,0,0,0,0,0,0
277.855,73077.76926,40.82,-78.72,1081,Clear SW,287,10,0,4,12,5,2,0,0,14,13,3,0,37,31,1,35,79,8,30,0,2,0,0,0,1
206.398,59304.4769,41,-78.99,1082,D_5scw_co,317,5,0,3,27,18,1,0,7,17,25,0,0,46,21,6,38,67,7,27,0,2,0,0,0,0
194.846,58080.4471,41,-78.87,1083,D_5sce_co,349,3,0,5,53,12,3,0,7,3,30,0,0,61,18,11,59,55,11,13,0,5,0,0,0,0
157.361,91620.22782,42.21,-70.91,1084,Hingham_W,189,4,14,0,6,11,1,0,1,0,0,3,0,3,15,1,11,87,4,10,0,0,18,0,0,0
353.408,75253.22632,41.56,-80.41,1085,Power_2SW,101,10,0,2,8,3,0,0,0,1,2,2,0,2,3,6,31,19,1,3,0,6,0,1,0,1
426.488,83070.55133,41.75,-80.4,1086,Power_2NW,155,13,0,4,35,4,0,0,4,4,5,1,0,8,10,12,44,5,4,1,0,1,0,0,0,0
217.508,67590.23236,41.77,-80.22,1087,Power_2NC,102,4,0,2,24,0,1,0,2,11,3,1,0,7,5,7,18,8,7,0,0,1,0,1,0,0
194.9,65675.23866,41.62,-80.14,1088,Mead,124,3,0,2,2,0,0,0,1,14,2,3,0,7,11,4,6,59,5,2,0,2,0,1,0,0
197.878,63193.02483,41.76,-80.1,1089,French Cr,97,7,0,3,18,4,0,0,3,2,2,2,0,6,1,4,28,9,5,3,0,0,0,0,0,0
101.793,40888.82479,41.8,-79.97,1090,Dona_8NW,89,2,0,8,18,5,0,0,0,4,0,0,0,0,4,0,21,17,0,9,0,1,0,0,0,0
139.351,47227.59495,41.8,-79.84,1091,Dona_8Nor,122,5,0,2,38,12,0,0,4,9,0,4,0,1,4,4,27,8,0,3,0,1,0,0,0,0
119.636,44564.79959,41.79,-79.69,1092,Dona_8NE,112,8,0,3,27,13,0,0,0,3,3,1,0,1,2,0,38,8,1,4,0,0,0,0,0,0
134.046,49843.88577,41.69,-79.85,1093,Dona_7Wes,144,12,0,11,19,6,0,0,2,5,0,5,0,1,5,1,38,26,8,1,0,4,0,0,0,0
182.515,54025.19384,41.68,-79.97,1094,Dona_7Eas,170,14,0,11,29,2,0,0,12,6,4,2,0,0,13,9,40,6,13,1,0,8,0,0,0,0
350.994,80104.77952,40.98,-79.91,1095,Dona_2,369,4,0,0,2,0,5,0,10,32,0,0,0,0,28,7,19,246,12,0,0,4,0,0,0,0
143.432,48885.715,42.09,-79.67,1096,HLC_T1RXV,177,8,0,4,98,2,0,0,2,0,0,2,0,17,0,1,38,0,2,3,0,0,0,0,0,0
406.868,81605.75333,42.09,-79.46,1097,HLC_T2RXI,288,7,0,6,108,13,0,0,6,8,0,2,0,23,0,1,68,22,7,12,1,0,0,0,0,4
192.583,60458.42492,41.44,-77.89,1098,Hammersly,418,3,0,2,2,11,2,0,0,46,5,3,0,85,9,2,17,106,4,115,0,2,0,4,0,0
187.256,59104.96087,41.29,-76.93,1099,Loyalsock,263,5,0,0,0,4,4,0,1,21,4,1,0,4,10,0,8,169,0,24,0,3,0,2,0,3
151.588,47485.98601,41.12,-76.8,1100,Delaware_,629,12,0,0,0,0,8,0,0,9,4,1,0,0,91,0,6,358,1,134,0,2,0,1,0,2
201.357,61844.17778,41.53,-76.7,1101,Fox_Elkla,176,6,0,4,84,12,0,0,1,2,0,3,0,27,0,2,34,0,0,0,0,0,0,0,0,1
269.263,81101.43119,41.52,-76.49,1102,Forks_Che,172,0,0,2,106,16,0,0,0,0,0,0,0,21,0,2,23,0,1,0,0,0,0,0,0,1
313.492,98312.65844,41.01,-78.23,1103,Cooper_Br,212,5,0,0,0,2,1,0,0,17,2,0,0,17,8,0,24,96,9,28,0,1,0,2,0,0
229.489,73819.80057,40.9,-78.33,1104,Morris_Wa,173,3,0,0,2,6,1,0,1,14,0,1,0,17,7,0,25,59,5,32,0,0,0,0,0,0
288.727,84365.02113,40.75,-79.39,1105,Cowshock_,391,0,0,2,0,0,2,0,6,23,4,0,0,1,52,9,9,278,4,0,0,1,0,0,0,0
349.262,104251.525,40.63,-79.5,1106,Armstrong,1136,20,0,9,9,4,16,0,15,51,31,7,0,2,193,14,39,702,10,4,0,5,0,5,0,0
292.994,69962.74376,41.06,-80.25,1107,LawrenceN,354,12,0,2,6,2,12,0,7,21,9,7,0,0,28,5,18,209,8,1,0,7,0,0,0,0
90.6905,39961.88709,41.26,-79.44,1108,Knox_Pain,423,2,0,0,0,0,4,0,5,33,0,0,0,0,14,2,59,208,23,53,0,20,0,0,0,0
280.657,79037.98371,40.84,-79.16,1109,Mahoning,439,4,0,0,1,2,3,0,2,43,16,0,0,2,77,8,12,252,4,9,0,4,0,0,0,0
266.572,66840.80747,40.86,-79.36,1110,below Mah,240,4,0,0,0,2,6,0,0,22,18,0,0,0,29,11,11,119,8,4,0,6,0,0,0,0
142.799,60037.91312,41.15,-79.28,1111,Clarion_c,80,0,0,1,0,0,1,0,0,12,0,0,0,0,9,3,8,43,0,2,0,1,0,0,0,0
378.117,82880.77453,41.36,-79.21,1112,Farm_Barn,73,0,0,0,9,2,1,0,2,1,0,0,0,10,1,0,11,32,0,4,0,0,0,0,0,0
302.389,80546.19226,41.15,-79.16,1113,Summervil,348,12,0,0,1,1,6,0,2,19,21,0,0,3,34,21,43,130,9,45,0,1,0,0,0,0
199.16,59603.19573,41.37,-79.02,1114,D_5Jeff_N,154,0,0,0,41,10,1,0,1,9,1,0,0,32,0,0,18,19,2,19,0,0,0,0,0,1
219.992,60458.07904,41.36,-78.88,1115,D_5Jeff_N,180,2,0,0,58,12,0,0,2,5,0,0,0,48,0,0,41,7,0,5,0,0,0,0,0,0
219.045,61833.61671,40.82,-78.86,1116,D_5_SE In,372,12,0,0,30,12,2,0,7,26,36,0,0,42,15,13,63,68,9,31,0,4,0,1,0,1
194.321,57975.17207,40.84,-79,1117,D_5SW_Ind,191,3,0,0,3,1,0,0,7,11,8,1,0,10,16,5,24,94,4,2,0,1,0,1,0,0
412.052,86800.48337,41.91,-77.96,1118,Oswayo_Ge,68,0,0,0,26,5,0,0,3,1,0,0,0,0,0,3,28,0,1,1,0,0,0,0,0,0
329.083,74860.37168,41.88,-78.17,1119,Potter _3,68,1,0,0,26,3,0,0,1,0,0,1,0,11,0,5,16,2,1,1,0,0,0,0,0,0
292.353,74775.80173,41.7,-78.17,1120,S Potter,75,2,0,2,33,5,0,0,0,0,0,0,0,22,0,0,9,0,0,1,0,1,0,0,0,0
372.672,77505.35287,41.74,-77.95,1121,Eulalia_S,55,0,0,1,32,6,0,0,0,0,0,1,0,8,0,1,6,0,0,0,0,0,0,0,0,0
383.277,80572.93706,41.55,-77.96,1122,Sylvania_,109,2,0,2,29,12,0,0,0,10,0,0,0,24,0,6,14,6,0,4,0,0,0,0,0,0
185.695,68642.05712,41.39,-78.06,1123,Grove com,166,7,0,2,3,5,0,0,0,19,3,0,0,39,1,2,9,44,4,27,0,1,0,0,0,0
264.15,77961.50101,41.5,-78.15,1124,Portage c,103,1,0,2,13,5,0,0,4,8,0,1,0,20,2,1,22,12,0,11,0,0,0,0,0,1
173.789,64457.05684,41.53,-80.23,1125,Power_2SC,84,5,0,1,21,2,0,0,4,5,3,3,0,3,4,7,13,12,0,0,0,1,0,0,0,0
169.432,64096.10993,41.86,-79.16,1126,Conewango,199,6,0,2,26,4,1,0,0,27,0,1,0,23,14,5,17,59,5,5,0,2,0,0,0,2
183.509,63583.66275,41.06,-75.65,1127,Kidder,72,0,0,0,11,1,0,0,1,6,0,0,0,27,0,0,8,3,0,15,0,0,0,0,0,0
194.779,62695.00213,41.09,-75.5,1128,Tunk_Toby,69,0,0,0,24,6,0,0,2,0,0,0,0,21,0,0,4,5,2,5,0,0,0,0,0,0
641.15,131759.662,40.93,-74.03,1129,Bergen Co,139,4,0,0,6,6,1,0,0,16,0,1,0,0,24,1,1,72,3,2,0,1,0,1,0,0
276.787,115415.2106,40.8,-73.51,1130,Oyster Ba,841,7,0,0,0,6,2,0,0,158,0,0,0,0,20,0,12,629,4,1,1,1,0,0,0,0
382.814,130079.9971,40.696,-73.621,1131,Hempstead,105,0,1,0,0,2,1,0,1,8,0,0,0,0,10,0,0,79,1,0,0,2,0,0,0,0
109.399,44086.01527,40.68,-78.74,1132,Susquehan,80,2,0,0,7,3,0,0,1,0,4,1,0,8,6,1,20,13,1,10,0,3,0,0,0,0
119.679,50620.06708,40.49,-78.74,1133,Cambria,64,0,0,0,22,4,0,0,4,2,0,1,0,5,3,1,16,4,1,1,0,0,0,0,0,0
136.915,51225.39273,40.51,-78.85,1134,Black Lic,66,1,0,2,28,6,0,0,0,1,0,0,0,12,1,0,7,5,1,0,0,2,0,0,0,0
168.47,63725.69516,40.6,-78.51,1135,Clearfiel,102,5,0,0,0,6,0,0,2,7,0,0,0,5,11,1,10,44,1,8,0,0,0,2,0,0
164.291,50977.21043,40.47,-78.49,1136,Frankstow,300,1,0,4,20,7,4,0,0,44,2,0,0,14,23,6,42,112,11,7,0,3,0,0,0,0
102.04,46950.12122,40.44,-78.62,1137,Washingt_,198,5,0,4,33,15,0,0,0,19,0,1,0,26,9,1,34,33,8,9,0,1,0,0,0,0
124.817,59826.3912,40.53,-78.59,1138,Gallitzen,128,7,0,1,15,7,0,0,2,10,0,1,0,8,16,4,23,20,2,6,0,2,0,2,0,2
93.7423,46195.03285,40.59,-78.71,1139,Carroll,88,6,0,2,19,5,0,0,0,11,0,0,0,2,8,2,16,13,0,1,0,2,0,1,0,0
164.735,54577.10054,40.18,-78.61,1140,St_Clair_,378,0,0,8,7,5,6,0,0,63,8,0,0,8,28,6,38,182,11,7,0,1,0,0,0,0
188.963,57678.91854,40.58,-79.12,1141,Two Lick,302,0,0,0,0,0,7,0,1,27,4,0,0,0,39,1,14,200,0,0,0,9,0,0,0,0
83.5526,41059.20564,40.61,-78.81,1142,Barr,49,2,0,2,19,2,0,0,0,1,0,0,0,6,2,1,10,4,0,0,0,0,0,0,0,0
135.64,46812.27603,40.56,-78.95,1143,Yellow Cr,386,2,0,0,6,8,4,0,4,66,13,1,0,22,19,2,36,188,4,1,0,6,0,0,0,4
253.83,75121.31016,40.44,-79.26,1144,Black Lic,751,2,0,3,5,2,3,0,5,45,9,1,0,3,129,3,29,494,14,0,0,4,0,0,0,0
112.545,48747.29052,40.35,-78.54,1145,Blue Knob,178,3,0,7,10,2,1,0,0,28,0,0,0,3,20,3,20,73,5,3,0,0,0,0,0,0
96.9878,43566.66093,40.34,-78.98,1146,Yoder,125,3,0,0,2,4,1,0,0,20,4,0,0,1,19,1,6,48,8,0,0,3,0,0,0,5
101.972,43883.25186,40.3,-78.86,1147,Richfield,284,7,0,6,12,5,0,0,5,39,4,0,0,3,40,2,38,103,11,0,0,5,0,2,0,2
119.782,51047.24148,40.29,-78.75,1148,Adams Twp,199,5,0,6,48,16,0,0,7,10,0,0,0,29,14,1,41,17,4,0,0,1,0,0,0,0
136.871,60948.63834,40.35,-78.67,1149,Portage _,100,1,0,1,23,13,0,0,3,6,0,0,0,7,7,1,21,8,8,1,0,0,0,0,0,0
91.0926,37000.41862,40.5,-75.67,1150,Longswamp,64,1,0,0,2,0,1,0,0,15,0,0,0,0,13,0,0,32,0,0,0,0,0,0,0,0
211.799,70629.51049,40.46,-76.27,1151,Tulpehock,620,10,0,0,2,2,11,0,2,47,6,2,0,0,64,1,7,451,1,9,0,5,0,0,0,0
161.39,60635.69944,40.53,-76.1,1152,Upper Ber,577,1,0,0,4,4,13,0,0,42,1,0,0,1,59,1,10,430,0,8,0,2,0,0,0,1
257.559,82059.87062,40.14,-74.87,1153,Pennsbury,234,1,0,0,1,9,8,0,0,3,0,2,0,0,16,0,19,162,0,5,0,8,0,0,0,0
443.661,124848.3407,40.27,-74.98,1154,Bucks_Cen,558,7,0,1,1,6,4,0,0,14,0,6,0,1,69,2,10,425,0,7,0,5,0,0,0,0
211.334,61821.2827,40.23,-75.86,1155,Robeson,616,3,0,0,3,2,3,0,1,72,1,0,0,0,95,0,8,420,2,1,0,5,0,0,0,0
184.202,73099.02381,40.44,-76.05,1156,Centre,720,3,0,1,2,0,3,0,1,24,0,1,0,2,115,0,3,560,0,3,0,0,0,0,0,2
178.27,61620.19592,40.36,-75.87,1157,Reading,240,3,0,2,2,3,0,0,0,12,0,0,0,2,68,1,1,140,1,0,0,1,0,1,0,3
178.988,59164.89519,40.28,-75.98,1158,Cumru,641,6,0,0,7,3,12,0,1,89,1,1,0,1,106,0,2,405,0,0,0,7,0,0,0,0
150.725,55516.56296,40.35,-76.11,1159,Heidelber,526,2,0,0,2,0,8,0,0,42,2,1,0,1,95,2,5,360,0,2,0,4,0,0,0,0
175.352,67657.27124,40.28,-79.43,1160,Unity,515,3,0,2,2,3,9,0,4,48,6,3,0,0,55,2,11,354,4,0,0,8,0,0,0,1
204.93,72610.23408,40.32,-79.12,1161,Fairfield,431,7,0,4,9,5,7,0,0,44,25,5,0,0,42,7,30,228,10,3,0,5,0,0,0,0
633.891,113166.9882,39.86,-76.16,1162,Piedmont,4751,16,0,0,5,24,64,0,3,854,2,1,0,0,569,0,93,3062,24,10,0,23,0,1,0,0
993.683,166264.8436,40.05,-76.23,1163,PiedmontL,1714,15,0,1,10,8,8,0,1,7,2,8,0,1,493,6,8,1130,9,0,0,7,0,0,0,0
43.873,27740.77026,40.22,-76.62,1164,Conewago,240,5,0,0,5,1,4,0,0,0,0,1,0,0,35,0,4,183,0,1,0,0,0,0,0,1
103.16,45898.18461,40.39,-76.68,1165,E Hanover,392,7,0,0,6,2,6,0,0,13,12,2,0,3,45,0,12,275,0,7,0,2,0,0,0,0
77.3884,35718.98136,40.62,-76.74,1166,Lykens,199,0,0,0,0,1,2,0,0,0,0,0,0,2,6,0,2,103,0,81,0,1,0,0,0,1
182.04,60578.72191,40.52,-76.71,1167,Peters Mt,142,0,0,0,0,2,3,0,0,12,0,0,0,9,8,0,1,46,0,61,0,0,0,0,0,0
899.921,160704.6177,40.18,-76.35,1168,Tri_Jur L,3413,25,0,3,0,7,45,0,1,291,5,6,0,2,528,1,33,2439,2,3,0,21,0,1,0,0
95.8965,48501.86211,40.45,-79.66,1169,Murraysvi,232,2,0,0,0,0,2,0,1,2,5,0,0,0,41,0,6,166,5,0,0,1,0,1,0,0
149.947,55294.86445,40.31,-76.83,1170,Susquehan,439,14,0,2,3,5,9,0,0,0,5,4,0,0,61,1,3,324,4,0,0,2,0,1,0,1
176.81,64234.24972,40.44,-76.93,1171,Halifax_W,373,3,0,1,1,6,9,0,1,41,6,0,0,1,44,1,8,175,10,58,0,6,0,1,0,1
322.325,82124.03268,42.28,-72.7,1172,Northampt,610,13,0,1,5,4,1,0,0,58,0,7,0,21,25,3,24,275,0,108,16,2,35,4,3,5
176.226,59414.15994,42.3,-72.91,1173,Murrayfie,412,1,0,8,172,20,0,0,0,6,0,5,0,139,5,0,53,1,0,0,0,0,0,0,0,2
367.713,89572.29138,42.44,-72.89,1174,Berkshire,113,1,0,0,54,6,0,0,0,0,0,0,0,17,0,1,14,0,0,0,0,0,20,0,0,0
457.935,101194.1933,43.93,-70.88,1175,Brownfiel,275,8,0,1,31,13,0,0,0,0,0,2,3,32,0,3,51,34,1,77,10,0,9,0,0,0
716.438,121103.2217,47.14,-69.03,1176,T17R11 _,89,0,0,0,5,19,0,11,0,0,0,1,27,0,0,1,5,0,4,2,2,0,12,0,0,0
835.714,122586.2327,46.36,-68.37,1177,T9R5 _ T7,84,4,0,0,11,14,0,8,0,0,0,0,8,0,0,0,9,0,1,0,0,0,27,0,2,0
568.54,106677.9085,46.15,-68.14,1178,T7R3 _ T5,99,5,0,0,23,5,0,12,0,0,0,0,13,10,0,0,7,0,2,3,0,0,17,0,2,0
789.457,119974.4564,46.08,-68.48,1179,T5R7 _ T5,82,2,0,0,23,14,0,13,0,0,0,0,5,3,0,1,8,0,0,1,0,0,11,0,1,0
797.026,120553.4179,46,-69.14,1180,T3R11 _ T,89,1,0,0,6,11,0,10,1,0,0,0,13,3,0,0,6,0,0,5,0,0,31,0,2,0
60.6243,45346.75714,45.84,-69.74,1181,Twp_W_M,60,2,0,0,4,18,0,8,0,0,0,1,5,0,0,0,5,0,1,1,4,0,11,0,0,0
82.0985,143316.0917,44.09,-68.86,1182,Vinalhave,231,0,0,0,5,38,0,0,0,0,0,0,42,14,0,0,24,3,0,12,0,0,93,0,0,0
251.453,70514.75504,42.8,-76.87,1183,Romulus,140,10,0,8,28,1,0,0,0,0,0,2,0,0,12,1,45,26,1,3,2,0,0,0,0,1
400.698,80112.62958,42.11,-77.1,1184,Pult T1_2,106,2,0,0,13,5,0,0,0,4,0,3,0,17,0,3,9,26,0,23,0,0,0,0,0,1
212.661,62380.35715,42.04,-77.34,1185,Pult T1 R,363,20,0,6,121,22,0,0,10,2,0,8,0,95,0,9,37,10,0,17,0,0,0,5,0,1
303.424,70760.36241,42.1,-77.54,1186,Pult T1_2,271,2,0,4,146,11,0,0,0,0,0,1,0,74,0,5,24,2,0,2,0,0,0,0,0,0
178.379,58004.41042,42.19,-77.4,1187,Pult T2_3,287,3,0,5,71,13,0,0,0,2,0,3,0,75,3,9,36,24,1,40,0,0,0,0,0,2
223.552,66417.59975,42.39,-77.28,1188,Pult T4_5,320,13,0,4,75,2,0,0,0,6,0,14,0,63,7,11,16,62,4,40,0,0,0,0,0,3
191.545,63128.48604,42.39,-77.39,1189,Pult T4_5,316,5,0,5,77,17,0,0,1,3,0,4,0,82,2,13,32,28,2,41,0,0,0,0,0,4
216.7,61865.78901,43.06,-77.94,1190,TriangleS,130,1,0,17,44,1,0,0,0,2,0,11,0,2,1,3,29,19,0,0,0,0,0,0,0,0
266.457,73680.33689,43.23,-77.84,1191,Tri_ Parm,147,7,0,10,86,0,0,0,0,0,0,7,0,5,1,2,15,5,0,0,0,7,0,2,0,0
305.844,84098.09612,43.15,-77.61,1192,Geny Mth_,282,28,0,23,59,4,0,0,0,21,0,13,0,7,10,5,24,58,2,20,5,3,0,0,0,0
